frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"11","Jun  6, 2020 17:28:27.993783000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","3.124.122.199","192.168.137.47","17","21310070000000000721ae555edbb61a9a3122c30ce4857b4620ac2fc6134937303a7493a4889006ffae411729be86f016a55b42f39d72729fd3809ec150d5c1655d3f3529502b7a4c65b0238456e43ba295f7ca3fed62c70f50a0f45844de49c781fca8ae1a069fe0f0e7f219839cbb","112","8053","54321","120","XIAOMI Electronics,CO.,LTD",,,
"12","Jun  6, 2020 17:28:28.167750000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.47","3.124.122.199","17","21310040000000000721ae555edbb61bbd51d261b2a59a96bb8648bf84c63a4f47e82de4f0d944c64e0cc5a9cf09581a7b9aa9aa2180747fc0d0b8bc013a122a","64","54321","8053","72","XIAOMI Electronics,CO.,LTD",,,
"13","Jun  6, 2020 17:28:28.414118000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","3.124.122.199","192.168.137.47","17","21310070000000000721ae555edbb61b9a37567361356e005c6ff4ae27e6b79f303a7493a4889006ffae411729be86f0e347e38e56ece1947f1863254a33ccaadfcb976abfa5553823033d448f6a5dd24dcf7432460d5221aef3c9f68ad90999ae54b0b960db80e1dd58f14417c684b5","112","8053","54321","120","XIAOMI Electronics,CO.,LTD",,,
"14","Jun  6, 2020 17:28:28.473502000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.47","3.124.122.199","17","21310040000000000721ae555edbb61b9ef36232a0b396a4ed907c118accb99247e82de4f0d944c64e0cc5a9cf09581a8b1f2afdb0d4ae5e2c17c9915806a59a","64","54321","8053","72","XIAOMI Electronics,CO.,LTD",,,
"15","Jun  6, 2020 17:28:29.017685000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","3.124.122.199","192.168.137.47","17","21310070000000000721ae555edbb61c2d8c1d105c43a074879fb1430f6017bf303a7493a4889006ffae411729be86f0a7b4abd51a0e60bbbedea721504e43f3cb12a8153f3a4cb0573b5447463bafc4990e7d7bb71cad6579c847cd65c651f45e71e823e1f7607c9949148b50cdffec","112","8053","54321","120","XIAOMI Electronics,CO.,LTD",,,
"16","Jun  6, 2020 17:28:29.043919000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.47","3.124.122.199","17","21310060000000000721ae555edbb61c0a927c4fa889867b4b7d82274d378b14e3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b46743d92da4ce8ee7c743fceeddbb53672e6178de8670b5330393f6eedb8b75895927","96","54321","8053","104","XIAOMI Electronics,CO.,LTD",,,
"17","Jun  6, 2020 17:28:29.051857000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.47","3.124.122.199","17","21310040000000000721ae555edbb61c40ab9c396212f677b521763887f3733947e82de4f0d944c64e0cc5a9cf09581a7367ddf9fa3168c510f67acdb7be258e","64","54321","8053","72","XIAOMI Electronics,CO.,LTD",,,
"18","Jun  6, 2020 17:28:29.132454000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","3.124.122.199","192.168.137.47","17","21310040000000000721ae555edbb61ca5fbc71c08ea027c279121379dc8549df5164ca0167dec079a9f6c47cc0a1da962394546ca7007fb57da00cbca976f88","64","8053","54321","72","XIAOMI Electronics,CO.,LTD",,,
"19","Jun  6, 2020 17:28:29.344709000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.47","3.124.122.199","17","21310060000000000721ae555edbb61c8ea1ff45ec970ecac246c1ad2b905e4de3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b46743e24dab4f422e90054499072a091d076d104a5e59ab17cb65e07a9e57490e66e2","96","54321","8053","104","XIAOMI Electronics,CO.,LTD",,,
"20","Jun  6, 2020 17:28:29.427412000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","3.124.122.199","192.168.137.47","17","21310070000000000721ae555edbb61cf0b023ae6c81b62da059a7089e5d3387303a7493a4889006ffae411729be86f09001c06be733f46a0a04644c02600699ee94e6c564033d39569d1daa814c2ac39da6233e21ccd62cdd550eec4545084c19aa3cd92e2937fe03336aa99b13fa68","112","8053","54321","120","XIAOMI Electronics,CO.,LTD",,,
