frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"23","Jun 14, 2020 10:20:48.076193000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5ddde5c5fc97e07c4436b202ce1f42402a7f3e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60bdfbcf85bbadb474fa39c9844eefe7aeaf640536b891909ebd4e8fde66775da6","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"24","Jun 14, 2020 10:20:48.157622000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dddede85a43fec42d6be7d7e811dae2781ff303a7493a4889006ffae411729be86f0d4c99cef93c42313f9c01cef05632d95a6f8aac66dc66549c02de6c81eaf25831dbf0a75abff69f27432a6c1b69ffd2491912ad227c0ae8ef2fa7c241177fc16","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"25","Jun 14, 2020 10:20:48.169805000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5ddde92818d3706fd8bc1789d8cac61ebc4055ae5af53588d4350267741fa48a06d7343d172257b61db5f20d3a6676d1c3082","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"26","Jun 14, 2020 10:20:48.183646000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddde98b9d70e46d4a8fc40127d5f5667b69247e82de4f0d944c64e0cc5a9cf09581ac86cea2c8169fc410efb134b730500b5","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"27","Jun 14, 2020 10:20:48.391099000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5dddee957b087a4657fc1e3515cde88d9a4c8e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60810ec282c6a3b9f7097b19acc730c4e0e76dd6dc1d808c18707a0e8454c905a9","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"28","Jun 14, 2020 10:20:48.475641000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5ddde531a2c8a7176db2ee7bc5779d68f2c00d3d84fca829df8bafa77691c084f658a23f816e2c341e958a31b1d85d8768f24","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"29","Jun 14, 2020 10:20:48.674162000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dddeeb09ce437f3598f6dc6c7350dded6166303a7493a4889006ffae411729be86f078121f7fbd0eafa1457a03bfa1771ece297a2369809cea5c6a3ff0c8ccafa49ffd698d58c9bd2127dbe9ae439e778ad0fad13a18839494e6d2c96aa7fd4d487c","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"30","Jun 14, 2020 10:20:48.695342000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddde16a836bc814e1071152522d2fdcafff547e82de4f0d944c64e0cc5a9cf09581a0d835bb014dc7f6932ce97bf7ec51310","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"31","Jun 14, 2020 10:20:49.182574000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddde7faf6a379e5f0e20e23f750327f52191303a7493a4889006ffae411729be86f021d59def1b35f8bac53827b7ba9acef39ad1b19ae2b81a231259fad2ff120f56a15c83ed5cf6e31bf1c29904f73b9a804efd792ebf96438cef18e359baf1632f","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"32","Jun 14, 2020 10:20:49.207820000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dddf8f5c51031acc12995fb063826cc3727547e82de4f0d944c64e0cc5a9cf09581a3c99a544aca4680f21d2e5b8fc0f934d","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"33","Jun 14, 2020 10:20:49.617069000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5dddf7b37be13417c4d439cadf372512e923ce3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d6023869a52b685180e23e5a7d453b47409739e47e2d3ae1a9a182d1c33ed1bb124","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"34","Jun 14, 2020 10:20:49.704670000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dddf45f5a459fd9a5e78b6f93e7e1fac56649d20024aaf0dfc52de39a5ff9f01e7e1585ec549c72cf1934c2efdcc22e674bc","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"35","Jun 14, 2020 10:20:50.206317000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dddf8f61601113593aabaa90b78642ef792a303a7493a4889006ffae411729be86f09af387a34bf447750c737f44784fd2de6194be2f794f0f89a72226d21458de4ee2b586f6093cf33bdfeb809d5999945c26a0781967b7cc8b82b4c2b064a143f6","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"36","Jun 14, 2020 10:20:50.231956000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dde0b03f0e8350ee33c4b7b0543acfc0a82647e82de4f0d944c64e0cc5a9cf09581af3b0c6024d67ff977009fb86d796b4a8","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"37","Jun 14, 2020 10:20:50.718505000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dde0c583227c669aea5b554fae90a80346d2303a7493a4889006ffae411729be86f07134cf6fdc6468927cf80674ef51f8483f5f40c3ff11ca27d57f703bce198f580d5d99c49e132680097c2a7bfdd5d2415420f1769796d47c281c76ba856ba9d2","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"38","Jun 14, 2020 10:20:50.743680000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dde08edbe8893b649fe202dc65c087b6a5fd47e82de4f0d944c64e0cc5a9cf09581a4a304dbcc25c8a32ba23dfa69ff3c727","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"39","Jun 14, 2020 10:20:50.842824000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5dde0988160368ba69a49d1fe4af10d894906e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60464147fa1a4b210791c37d122cc1d60bfa2488118d13f73458fc896235a53d8e","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"40","Jun 14, 2020 10:20:50.945925000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dde046475377cff723459182a0efddab750953be0b2e4c515ccd3e5814717bbb44417867e8eff6d75ab5f5be118791e86f1c","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"41","Jun 14, 2020 10:20:51.024923000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dde08ee1b77943719aca3a97b462f2cfea5c303a7493a4889006ffae411729be86f0342342175c9b68546e4160484365d255c4befedad8be50bd90a0f28c435af4e61a3cfa592702f1c414fa40978b6862edc5b8903bdb259908158d44175f5bdfab","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"42","Jun 14, 2020 10:20:51.050414000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dde1d35c783c863528bcad47e68acf8bb29f47e82de4f0d944c64e0cc5a9cf09581a72d8dbd76574d51ba23c722f873085ae","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"43","Jun 14, 2020 10:20:51.541671000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dde119e85953df3aeba8d12b15e4e53fe0b7303a7493a4889006ffae411729be86f06c8312cfbf1fb34942389eff46aba74cf1f43ddb21eec4c49fb7dabc926d89540b7c27fbfbaeb706485233418595c8b60eaf2c2a5ec9455596889144d6aadb94","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"44","Jun 14, 2020 10:20:51.566235000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dde183eb0195179ec780c21e0e17c3342baf47e82de4f0d944c64e0cc5a9cf09581aeabb28401bb03928ec1b8522a8eca4b5","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"45","Jun 14, 2020 10:20:52.036885000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5dde1a35b119c7e5b1eec235320e97cfc03f4e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60538b3df5753fd2cae720425c30bf2b091ba466b99887c7a3588f5f576293d98c","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"46","Jun 14, 2020 10:20:52.050299000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dde23fc74f75745f660284f78e53d9936d89303a7493a4889006ffae411729be86f02e76837e881458ae02338e29ebdebb9ffef244bce634aa31659d02cd69dcff4887ef44465dc3ae3c91d2ac86ae75a0d2da5c40a522defbe28c35f91881fcbbdc","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"47","Jun 14, 2020 10:20:52.059219000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dde137426012aae3e5f9e828a04ca2d4ffd412b3ddce4dcd0efe021ea842acefbf75f9537e249d7f954a7c01dde52f8ddcd8","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
