frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"38","Jun 14, 2020 10:25:49.436094000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5df0bfd51ab3e77e9198dba900c158d0e41eba4aaa7ba07b72281e798bedb7d44f499ce6d4e61a8eaf380f9f6a2837c327429","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"39","Jun 14, 2020 10:25:49.454050000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df0b7ba60bc3936c7d6babdc36b4699adb2047e82de4f0d944c64e0cc5a9cf09581a53add6816113e9fd4e7dc3e1f1133027","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"40","Jun 14, 2020 10:25:49.682948000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5df0bf320efde588636bb5d3e76ecbfc2256ee3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b46743f7bafa7da905ccca24c88b6a726891d1e6612f9da55bfe071dbd431c431ed155","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"41","Jun 14, 2020 10:25:49.745219000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5df0b3971c330a1001ae2b7b6358c0fb59f9873e11acaffe30748363a0e55dd8df1491283b201f7c8e1285d5831133a66678d","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"42","Jun 14, 2020 10:25:49.937611000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df0be21498738034387e834e9c1fb3c921ec303a7493a4889006ffae411729be86f0d880f28d41246d674414468095d512166f20b30d9a54c0dffb6b0ed62bde2a122057afc46dbabeece75d15c81b40b84f227644a802e4d851594ccebe75cd8f5e","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"43","Jun 14, 2020 10:25:49.963052000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df0bf2b399151dbd54bc7155c2ec87e2df1247e82de4f0d944c64e0cc5a9cf09581a191c1dca3c5386e0328bc66a8028a647","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"44","Jun 14, 2020 10:25:50.450428000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df0b05f8fc8d1fcf9e44723cbaab48414381303a7493a4889006ffae411729be86f07ab4b3cd4f57f731074cbddb3ea43693bfc4e407ce1ff5a08541693fa28f7f4a06ef008baf73153ee008537f229da140dbbe4f81bfc1860ef211309d49f71a57","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"45","Jun 14, 2020 10:25:50.476206000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df0c6673a72ef5cd15a485bca2d8ad7f346b47e82de4f0d944c64e0cc5a9cf09581a91dff55ebf297c61b6051dd8d79c954a","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"46","Jun 14, 2020 10:25:50.883466000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5df0c630ab81733a66ad547ba0f7e825c4bd7e3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b46743c6d31896fa17a07118721adbcf221cf3d17823b68e4d760a2d28e27525372d11","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"47","Jun 14, 2020 10:25:50.964834000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df0d48eea404165eea2b846b49edf0d6f62f303a7493a4889006ffae411729be86f0769e31a9f240905e3fff2bdbde33cda8b389a0467cb311bc133b641fedb369e763cb8869bef40fb4076133e523d8927865ad95463c597a0034690c77078c8da7","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"48","Jun 14, 2020 10:25:50.973117000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5df0c4e557390f9e36117b44bbba3e90a897667d0c736db0971ee44681a418006e568bb3984363eaabb2cde9995ddf92b3f03","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"49","Jun 14, 2020 10:25:50.998887000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df0cfb25fde76fd2b070e85cc68a5300636d47e82de4f0d944c64e0cc5a9cf09581ac800a0f88ac4ce2c47716135187323fc","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"50","Jun 14, 2020 10:25:51.187509000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5df0d47e628171d196ac294ecdebaa5d0394de3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b4674391b88843ad30ef4f42d02b3ad581d86ef40a954f8fdaa0b5487cdbe3cbff18ee","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"51","Jun 14, 2020 10:25:51.291731000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5df0dbe14dd17787b8e6c6ef9a4666f63783236e6718c7e26c2b46ea0ead8e59b6970828c2e16e6ac64961d2327f5c463214e","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
