frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"25","Jun 14, 2020 10:19:56.483204000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5ddaad5ecb6c3eafb6cde569aef2ea49ff32ce3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d6019d41266fbf53a22977bad15f172fbb6c212be0979a3aa1f22ec973fe51d3627","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"26","Jun 14, 2020 10:19:56.557700000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5ddaadacb5ce5eb88217bc4c0101a992ba95c7d0bd8bef594c9d7633958639e4ca98991542bf97e2394faf3b6ab3b7946cd54","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"27","Jun 14, 2020 10:19:56.751997000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddaa4662892863ebbc6c917af9a552140d4c303a7493a4889006ffae411729be86f01ed82dc1f91530597bea2a0f66b655471f6c4378ef1628171bf5e5282b326e6b8dd5b645c8eb41f80349701e9e3dd251bd6693f05fcf761d5e7386f421846c1a","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"28","Jun 14, 2020 10:19:56.777654000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddaa8d8953121e2153828284e305902a807d47e82de4f0d944c64e0cc5a9cf09581a864853786eb49ef4c48cc79374111f5f","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"29","Jun 14, 2020 10:19:57.664770000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5ddab84693a1a12e2b8cf02c82106623719d8e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d606b409149adf5a67a7064c66c272b6ddab69bc7d61bae3d31fc7daa7b8d8a5642","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"30","Jun 14, 2020 10:19:57.686340000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5ddab6f28be6ff417365168f46729d19ed19ac6fbf4a352d552ddb87b55eaa126b2f690279d07196023228ad586a4456c01a6","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"31","Jun 14, 2020 10:19:57.776439000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddacf168988446d5d3055a8b5bb2d7144c64303a7493a4889006ffae411729be86f06eafa8cbd32ea9789b8efe46a1fdd81b9e868a24fab317d6b23a332ad1a3eac4596e542f2ee825f1dc52d3af06ab343017e5e706d179077237931fef731ded09","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"32","Jun 14, 2020 10:19:57.801601000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddabab6e387b3bfda7831508ccbfbf16fac847e82de4f0d944c64e0cc5a9cf09581a50ab61b2610ba0b0ade3fa07ef9ef746","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"33","Jun 14, 2020 10:19:58.702150000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddaba74d4d9c829c579e1a94314de68de3aa303a7493a4889006ffae411729be86f034c82775d229238044d7d8cb5a5d97e52089838dc1001a91c6589a5c1c5f1733310fd6fc1fc677c2da5a0ce4992b053452a26bb65e12b3d0adb75cfb7c7f6632","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"34","Jun 14, 2020 10:19:58.722836000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddac80b48881afeae18ca698c8e247317e7647e82de4f0d944c64e0cc5a9cf09581ada655565cefe696760a454301cc09a22","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"35","Jun 14, 2020 10:19:58.869080000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5ddacdcb8741d2405e3287a32c109827d2472e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60096a6ad9b3f4035b26e71114932637e5935922451dc9de44add67a912c2891e3","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"36","Jun 14, 2020 10:19:58.913281000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5ddac94e082410c083cebc320021f27ccf892d2492bb2b24ce4a442d43f583e75e556e6744b7713709f265e57edda3be359d9","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
