frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"61","Jun  8, 2020 09:52:47.990689000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","218"
"62","Jun  8, 2020 09:52:47.990734000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","0"
"63","Jun  8, 2020 09:52:47.991307000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","64"
"64","Jun  8, 2020 09:52:48.008639000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","0"
"65","Jun  8, 2020 09:52:48.102479000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"55680","1900","335","Zyxel Communications Corporation",,,
"66","Jun  8, 2020 09:52:48.204846000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"55680","1900","335","Zyxel Communications Corporation",,,
"67","Jun  8, 2020 09:52:48.264368000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","576"
"68","Jun  8, 2020 09:52:48.264469000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","1368"
"69","Jun  8, 2020 09:52:48.264496000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","947"
"70","Jun  8, 2020 09:52:48.265261000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51060","443","0"
"71","Jun  8, 2020 09:52:48.273673000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51060","0"
"72","Jun  8, 2020 09:52:48.273721000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51060","443","0"
"73","Jun  8, 2020 09:52:48.274091000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51060","443","517"
"74","Jun  8, 2020 09:52:48.277132000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","0"
"75","Jun  8, 2020 09:52:48.277139000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","0"
"76","Jun  8, 2020 09:52:48.277141000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","0"
"77","Jun  8, 2020 09:52:48.284240000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51060","0"
